date, IPclient, PORTclient, IPserver, PORTserver, nproccess, interval, transferred_bytes, bits/s, jitter(ms), loss_datag, send_datag, loss, received_out_of_service
20201111223303,10.0.0.6,5201,10.0.0.10,37443,12,5.0-6.0,1470,11760,0.014,0,1,0.000,0
20201111223303,10.0.0.9,5201,10.0.0.4,59141,4,5.0-6.0,1470,11760,16.352,0,1,0.000,0
20201111223303,10.0.0.9,5201,10.0.0.3,59685,5,5.0-6.0,1470,11760,0.011,0,1,0.000,0
20201111223303,10.0.0.4,5201,10.0.0.2,54409,3,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.9,5201,10.0.0.6,46337,6,5.0-6.0,1470,11760,0.012,0,1,0.000,0
20201111223303,10.0.0.10,5201,10.0.0.4,48075,5,5.0-6.0,1470,11760,0.018,0,1,0.000,0
20201111223303,10.0.0.9,5201,10.0.0.7,52393,8,5.0-6.0,1470,11760,20.104,0,1,0.000,0
20201111223303,10.0.0.9,5201,10.0.0.1,59108,9,5.0-6.0,1470,11760,0.018,0,1,0.000,0
20201111223303,10.0.0.9,5201,10.0.0.8,37740,10,5.0-6.0,1470,11760,0.026,0,1,0.000,0
20201111223303,10.0.0.3,5201,10.0.0.8,47758,6,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.3,5201,10.0.0.5,45542,5,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.6,5201,10.0.0.8,54230,11,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.8,5201,10.0.0.4,51665,5,5.0-6.0,1470,11760,0.023,0,1,0.000,0
20201111223303,10.0.0.8,5201,10.0.0.7,45128,9,5.0-6.0,1470,11760,0.025,0,1,0.000,0
20201111223303,10.0.0.5,5201,10.0.0.4,39839,3,5.0-6.0,0,0,0.010,0,0,-nan,0
20201111223303,10.0.0.8,5201,10.0.0.11,36744,10,5.0-6.0,1470,11760,0.013,0,1,0.000,0
20201111223303,10.0.0.8,5201,10.0.0.5,36330,5,35.0-36.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.11,5201,10.0.0.2,37358,3,5.0-6.0,1470,11760,0.011,0,1,0.000,0
20201111223303,10.0.0.10,5201,10.0.0.2,44439,3,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.9,5201,10.0.0.5,47189,3,5.0-6.0,0,0,0.027,0,0,-nan,0
20201111223303,10.0.0.8,5201,10.0.0.9,57085,8,5.0-6.0,0,0,0.020,0,0,-nan,0
20201111223303,10.0.0.10,5201,10.0.0.6,48308,7,5.0-6.0,0,0,0.029,0,0,-nan,0
20201111223303,10.0.0.5,5201,10.0.0.10,34781,11,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.9,5201,10.0.0.2,38383,7,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.10,5201,10.0.0.9,38479,8,5.0-6.0,0,0,0.013,0,0,-nan,0
20201111223303,10.0.0.6,5201,10.0.0.2,48318,3,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.8,5201,10.0.0.5,56117,4,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.8,5201,10.0.0.3,33572,6,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.11,5201,10.0.0.5,33531,4,5.0-6.0,0,0,0.759,0,0,-nan,0
20201111223303,10.0.0.10,5201,10.0.0.5,59660,4,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223303,10.0.0.8,5201,10.0.0.6,36873,7,5.0-6.0,0,0,25.357,0,0,-nan,0
20201111223304,10.0.0.8,5201,10.0.0.10,57153,12,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.10,5201,10.0.0.8,35276,12,5.0-6.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.7,5201,10.0.0.8,36542,11,5.0-6.0,2940,23520,0.019,0,2,0.000,0
20201111223304,10.0.0.2,5201,10.0.0.3,42359,3,36.0-37.0,0,0,0.037,0,0,-nan,0
20201111223304,10.0.0.7,5201,10.0.0.10,42097,12,5.0-6.0,1470,11760,0.014,0,1,0.000,0
20201111223304,10.0.0.3,5201,10.0.0.2,52830,3,6.0-7.0,0,0,0.035,0,0,-nan,0
20201111223304,10.0.0.10,5201,10.0.0.3,45892,6,5.0-6.0,2940,23520,0.009,0,2,0.000,0
20201111223304,10.0.0.10,5201,10.0.0.1,54772,11,5.0-6.0,1470,11760,0.018,0,1,0.000,0
20201111223304,10.0.0.9,5201,10.0.0.10,56701,11,5.0-6.0,1470,11760,0.011,0,1,0.000,0
20201111223304,10.0.0.10,5201,10.0.0.7,52136,9,5.0-6.0,1470,11760,0.029,0,1,0.000,0
20201111223304,10.0.0.10,5201,10.0.0.11,51666,10,5.0-6.0,1470,11760,0.040,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.4,33339,5,5.0-6.0,1470,11760,0.014,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.3,51196,6,5.0-6.0,1470,11760,0.017,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.6,40782,7,5.0-6.0,1470,11760,0.019,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.9,41678,8,5.0-6.0,1470,11760,0.023,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.7,48250,9,5.0-6.0,1470,11760,0.023,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.1,53858,10,5.0-6.0,1470,11760,0.016,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.8,52736,11,5.0-6.0,1470,11760,0.020,0,1,0.000,0
20201111223304,10.0.0.9,5201,10.0.0.11,49117,12,5.0-6.0,1470,11760,0.013,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.10,56853,12,5.0-6.0,1470,11760,0.025,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.5,50500,5,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.1,5201,10.0.0.5,46865,12,91.0-92.0,0,0,69.627,0,0,-nan,0
20201111223304,10.0.0.3,5201,10.0.0.5,56364,5,36.0-37.0,0,0,0.029,0,0,-nan,0
20201111223304,10.0.0.2,5201,10.0.0.3,59271,8,36.0-37.0,0,0,1.789,0,0,-nan,0
20201111223304,10.0.0.2,0,10.0.0.3,0,-6,36.0-37.0,0,0,1.789,0,0,-nan,0
20201111223304,10.0.0.4,5201,10.0.0.5,44681,4,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.5,5201,10.0.0.3,56017,4,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.5,5201,10.0.0.6,37746,4,36.0-37.0,0,0,0.020,0,0,-nan,0
20201111223304,10.0.0.2,5201,10.0.0.7,34503,3,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.2,5201,10.0.0.1,43616,5,6.0-7.0,1470,11760,0.030,0,1,0.000,0
20201111223304,10.0.0.2,5201,10.0.0.8,49849,6,6.0-7.0,1470,11760,0.016,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.6,41607,3,6.0-7.0,1470,11760,0.023,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.2,59056,4,6.0-7.0,1470,11760,0.023,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.4,35476,6,6.0-7.0,1470,11760,2.336,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.3,56127,7,6.0-7.0,1470,11760,0.034,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.9,48035,8,6.0-7.0,1470,11760,0.039,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.7,58764,9,6.0-7.0,1470,11760,0.027,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.11,47476,10,6.0-7.0,1470,11760,0.017,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.8,45137,11,6.0-7.0,1470,11760,0.034,0,1,0.000,0
20201111223304,10.0.0.1,5201,10.0.0.10,39263,12,6.0-7.0,1470,11760,0.041,0,1,0.000,0
20201111223304,10.0.0.3,5201,10.0.0.4,51752,3,6.0-7.0,1470,11760,0.022,0,1,0.000,0
20201111223304,10.0.0.2,5201,10.0.0.10,58858,7,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.7,5201,10.0.0.2,40941,4,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.3,5201,10.0.0.9,48359,4,6.0-7.0,1470,11760,0.017,0,1,0.000,0
20201111223304,10.0.0.3,5201,10.0.0.11,48434,5,6.0-7.0,1470,11760,0.040,0,1,0.000,0
20201111223304,10.0.0.2,5201,10.0.0.6,59031,3,6.0-7.0,0,0,2.637,0,0,-nan,0
20201111223304,10.0.0.3,5201,10.0.0.8,47758,6,6.0-7.0,1470,11760,0.047,5,6,83.333,0
20201111223304,10.0.0.3,5201,10.0.0.10,48780,7,6.0-7.0,1470,11760,0.023,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.3,48280,5,6.0-7.0,1470,11760,0.028,0,1,0.000,0
20201111223304,10.0.0.3,5201,10.0.0.6,56900,4,6.0-7.0,1470,11760,33.014,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.1,43827,10,6.0-7.0,1470,11760,11.709,0,1,0.000,0
20201111223304,10.0.0.3,5201,10.0.0.1,35325,4,6.0-7.0,1470,11760,0.041,0,1,0.000,0
20201111223304,10.0.0.3,5201,10.0.0.7,34983,11,6.0-7.0,1470,11760,0.027,0,1,0.000,0
20201111223304,10.0.0.2,5201,10.0.0.9,55049,4,6.0-7.0,0,0,0.034,0,0,-nan,0
20201111223304,10.0.0.2,5201,10.0.0.11,59021,5,6.0-7.0,1470,11760,0.025,0,1,0.000,0
20201111223304,10.0.0.5,5201,10.0.0.4,39839,3,6.0-7.0,1470,11760,0.010,2,3,66.667,0
20201111223304,10.0.0.5,5201,10.0.0.2,57880,6,6.0-7.0,1470,11760,0.017,0,1,0.000,0
20201111223304,10.0.0.5,5201,10.0.0.10,34781,11,6.0-7.0,1470,11760,0.003,4,5,80.000,0
20201111223304,10.0.0.5,5201,10.0.0.8,49750,10,6.0-7.0,1470,11760,0.026,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.6,42749,6,6.0-7.0,1470,11760,0.014,0,1,0.000,0
20201111223304,10.0.0.5,5201,10.0.0.11,41671,11,6.0-7.0,1470,11760,0.020,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.9,41256,7,6.0-7.0,1470,11760,9.814,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.7,39153,8,6.0-7.0,1470,11760,10.643,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.11,49135,9,6.0-7.0,1470,11760,0.020,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.8,54454,11,6.0-7.0,1470,11760,0.053,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.10,43393,12,6.0-7.0,1470,11760,0.043,0,1,0.000,0
20201111223304,10.0.0.7,5201,10.0.0.6,51521,3,6.0-7.0,1470,11760,0.022,0,1,0.000,0
20201111223304,10.0.0.2,5201,10.0.0.5,34807,4,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.7,5201,10.0.0.5,51914,5,6.0-7.0,1470,11760,0.000,6,7,85.714,0
20201111223304,10.0.0.7,5201,10.0.0.4,52777,6,6.0-7.0,1470,11760,12.205,0,1,0.000,0
20201111223304,10.0.0.7,5201,10.0.0.3,56256,7,6.0-7.0,1470,11760,0.017,0,1,0.000,0
20201111223304,10.0.0.6,5201,10.0.0.5,42283,4,6.0-7.0,1470,11760,0.017,0,1,0.000,0
20201111223304,10.0.0.7,5201,10.0.0.1,47219,8,6.0-7.0,1470,11760,0.013,0,1,0.000,0
20201111223304,10.0.0.5,5201,10.0.0.6,57252,5,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.6,5201,10.0.0.4,51182,5,6.0-7.0,1470,11760,0.019,0,1,0.000,0
20201111223304,10.0.0.7,5201,10.0.0.9,60450,9,6.0-7.0,1470,11760,18.986,0,1,0.000,0
20201111223304,10.0.0.5,5201,10.0.0.1,44043,7,6.0-7.0,0,0,42.547,0,0,-nan,0
20201111223304,10.0.0.6,5201,10.0.0.3,58539,6,6.0-7.0,1470,11760,11.361,0,1,0.000,0
20201111223304,10.0.0.7,5201,10.0.0.11,58257,10,6.0-7.0,1470,11760,0.023,0,1,0.000,0
20201111223304,10.0.0.6,5201,10.0.0.1,42723,7,6.0-7.0,1470,11760,0.010,0,1,0.000,0
20201111223304,10.0.0.6,5201,10.0.0.9,56254,8,6.0-7.0,1470,11760,0.015,0,1,0.000,0
20201111223304,10.0.0.6,5201,10.0.0.7,55498,9,6.0-7.0,1470,11760,0.019,0,1,0.000,0
20201111223304,10.0.0.6,5201,10.0.0.11,37851,10,6.0-7.0,1470,11760,0.015,0,1,0.000,0
20201111223304,10.0.0.6,5201,10.0.0.8,54230,11,6.0-7.0,1470,11760,0.000,6,7,85.714,0
20201111223304,10.0.0.6,5201,10.0.0.10,37443,12,6.0-7.0,1470,11760,0.014,0,1,0.000,0
20201111223304,10.0.0.8,5201,10.0.0.2,53641,3,6.0-7.0,1470,11760,0.017,0,1,0.000,0
20201111223304,10.0.0.8,5201,10.0.0.4,51665,5,6.0-7.0,1470,11760,0.024,0,1,0.000,0
20201111223304,10.0.0.8,5201,10.0.0.7,45128,9,6.0-7.0,1470,11760,0.024,0,1,0.000,0
20201111223304,10.0.0.8,5201,10.0.0.11,36744,10,6.0-7.0,1470,11760,0.016,0,1,0.000,0
20201111223304,10.0.0.8,5201,10.0.0.1,44319,11,6.0-7.0,1470,11760,0.014,0,1,0.000,0
20201111223304,10.0.0.9,5201,10.0.0.4,59141,4,6.0-7.0,1470,11760,15.331,0,1,0.000,0
20201111223304,10.0.0.9,5201,10.0.0.2,38383,7,6.0-7.0,1470,11760,0.000,6,7,85.714,0
20201111223304,10.0.0.9,5201,10.0.0.7,52393,8,6.0-7.0,1470,11760,18.848,0,1,0.000,0
20201111223304,10.0.0.9,5201,10.0.0.8,37740,10,6.0-7.0,1470,11760,0.024,0,1,0.000,0
20201111223304,10.0.0.5,5201,10.0.0.9,55465,8,6.0-7.0,0,0,0.005,0,0,-nan,0
20201111223304,10.0.0.2,5201,10.0.0.4,48252,9,6.0-7.0,0,0,0.049,0,0,-nan,0
20201111223304,10.0.0.9,5201,10.0.0.3,59685,5,6.0-7.0,1470,11760,0.011,0,1,0.000,0
20201111223304,10.0.0.9,5201,10.0.0.1,59108,9,6.0-7.0,1470,11760,0.017,0,1,0.000,0
20201111223304,10.0.0.5,5201,10.0.0.7,36989,9,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.3,5201,10.0.0.5,45542,5,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.10,5201,10.0.0.2,44439,3,6.0-7.0,1470,11760,0.000,6,7,85.714,0
20201111223304,10.0.0.10,5201,10.0.0.4,48075,5,6.0-7.0,1470,11760,0.018,0,1,0.000,0
20201111223304,10.0.0.10,5201,10.0.0.3,45892,6,6.0-7.0,0,0,0.009,0,0,-nan,0
20201111223304,10.0.0.10,5201,10.0.0.6,48308,7,6.0-7.0,1470,11760,0.029,0,1,0.000,0
20201111223304,10.0.0.11,5201,10.0.0.2,37358,3,6.0-7.0,1470,11760,0.011,0,1,0.000,0
20201111223304,10.0.0.4,5201,10.0.0.2,54409,3,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.9,5201,10.0.0.6,46337,6,6.0-7.0,1470,11760,0.013,0,1,0.000,0
20201111223304,10.0.0.8,5201,10.0.0.5,36330,5,36.0-37.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.8,5201,10.0.0.9,57085,8,6.0-7.0,0,0,0.020,0,0,-nan,0
20201111223304,10.0.0.9,5201,10.0.0.5,47189,3,6.0-7.0,0,0,0.027,0,0,-nan,0
20201111223304,10.0.0.8,5201,10.0.0.5,56117,4,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.6,5201,10.0.0.2,48318,3,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223304,10.0.0.8,5201,10.0.0.3,33572,6,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223305,10.0.0.10,5201,10.0.0.5,59660,4,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223305,10.0.0.11,5201,10.0.0.5,33531,4,6.0-7.0,0,0,0.759,0,0,-nan,0
20201111223305,10.0.0.8,5201,10.0.0.6,36873,7,6.0-7.0,0,0,25.357,0,0,-nan,0
20201111223305,10.0.0.8,5201,10.0.0.10,57153,12,6.0-7.0,0,0,0.000,0,0,-nan,0
20201111223305,10.0.0.7,5201,10.0.0.8,36542,11,6.0-7.0,1470,11760,0.019,0,1,0.000,0
20201111223305,10.0.0.7,5201,10.0.0.10,42097,12,6.0-7.0,1470,11760,0.013,0,1,0.000,0
20201111223305,10.0.0.2,5201,10.0.0.3,42359,3,37.0-38.0,0,0,0.037,0,0,-nan,0
20201111223305,10.0.0.2,5201,10.0.0.5,34807,4,7.0-8.0,0,0,0.000,0,0,-nan,0
20201111223305,10.0.0.10,5201,10.0.0.1,54772,11,6.0-7.0,1470,11760,0.019,0,1,0.000,0
20201111223305,10.0.0.9,5201,10.0.0.10,56701,11,6.0-7.0,1470,11760,0.010,0,1,0.000,0
20201111223305,10.0.0.9,5201,10.0.0.11,49117,12,6.0-7.0,1470,11760,0.013,0,1,0.000,0
20201111223305,10.0.0.10,5201,10.0.0.9,38479,8,6.0-7.0,2940,23520,0.016,0,2,0.000,0
20201111223305,10.0.0.10,5201,10.0.0.7,52136,9,6.0-7.0,1470,11760,0.032,0,1,0.000,0
20201111223305,10.0.0.10,5201,10.0.0.11,51666,10,6.0-7.0,1470,11760,0.042,0,1,0.000,0
20201111223305,10.0.0.11,5201,10.0.0.4,33339,5,6.0-7.0,1470,11760,0.014,0,1,0.000,0
20201111223305,10.0.0.3,5201,10.0.0.2,52830,3,7.0-8.0,0,0,0.035,0,0,-nan,0
20201111223305,10.0.0.11,5201,10.0.0.3,51196,6,6.0-7.0,1470,11760,0.016,0,1,0.000,0
20201111223305,10.0.0.11,5201,10.0.0.6,40782,7,6.0-7.0,1470,11760,0.021,0,1,0.000,0
20201111223305,10.0.0.11,5201,10.0.0.1,53858,10,6.0-7.0,1470,11760,0.016,0,1,0.000,0
20201111223305,10.0.0.11,5201,10.0.0.9,41678,8,6.0-7.0,1470,11760,0.022,0,1,0.000,0
20201111223305,10.0.0.11,5201,10.0.0.7,48250,9,6.0-7.0,1470,11760,0.022,0,1,0.000,0
20201111223305,10.0.0.11,5201,10.0.0.8,52736,11,6.0-7.0,1470,11760,0.020,0,1,0.000,0
20201111223305,10.0.0.11,5201,10.0.0.10,56853,12,6.0-7.0,1470,11760,0.024,0,1,0.000,0
20201111223305,10.0.0.10,5201,10.0.0.8,35276,12,6.0-7.0,1470,11760,0.000,6,7,85.714,0
20201111223305,10.0.0.1,5201,10.0.0.5,50500,5,7.0-8.0,0,0,0.000,0,0,-nan,0
20201111223305,10.0.0.1,5201,10.0.0.5,46865,12,92.0-93.0,0,0,69.627,0,0,-nan,0
20201111223305,10.0.0.2,5201,10.0.0.3,59271,8,37.0-38.0,0,0,1.789,0,0,-nan,0
20201111223305,10.0.0.2,0,10.0.0.3,0,-6,37.0-38.0,0,0,1.789,0,0,-nan,0
20201111223305,10.0.0.3,5201,10.0.0.5,56364,5,37.0-38.0,0,0,0.029,0,0,-nan,0
20201111223305,10.0.0.5,5201,10.0.0.6,37746,4,37.0-38.0,0,0,0.020,0,0,-nan,0
20201111223305,10.0.0.2,5201,10.0.0.7,34503,3,7.0-8.0,0,0,0.000,0,0,-nan,0
20201111223305,10.0.0.2,5201,10.0.0.1,43616,5,7.0-8.0,1470,11760,0.029,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.6,41607,3,7.0-8.0,1470,11760,0.023,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.2,59056,4,7.0-8.0,1470,11760,0.022,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.4,35476,6,7.0-8.0,1470,11760,2.190,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.3,56127,7,7.0-8.0,1470,11760,0.033,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.9,48035,8,7.0-8.0,1470,11760,0.038,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.7,58764,9,7.0-8.0,1470,11760,0.026,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.8,45137,11,7.0-8.0,1470,11760,0.032,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.10,39263,12,7.0-8.0,1470,11760,0.038,0,1,0.000,0
20201111223305,10.0.0.1,5201,10.0.0.11,47476,10,7.0-8.0,1470,11760,0.017,0,1,0.000,0
20201111223305,10.0.0.2,5201,10.0.0.4,48252,9,7.0-8.0,1470,11760,0.047,5,6,83.333,0
20201111223305,10.0.0.2,5201,10.0.0.11,59021,5,7.0-8.0,1470,11760,0.024,0,1,0.000,0
20201111223305,10.0.0.2,5201,10.0.0.10,58858,7,7.0-8.0,1470,11760,0.032,1,2,50.000,0
20201111223305,10.0.0.3,5201,10.0.0.11,48434,5,7.0-8.0,1470,11760,0.038,0,1,0.000,0
20201111223305,10.0.0.3,5201,10.0.0.10,48780,7,7.0-8.0,1470,11760,0.025,0,1,0.000,0
20201111223305,10.0.0.3,5201,10.0.0.7,34983,11,7.0-8.0,1470,11760,0.025,0,1,0.000,0
20201111223305,10.0.0.2,5201,10.0.0.8,49849,6,7.0-8.0,1470,11760,0.015,0,1,0.000,0
20201111223305,10.0.0.3,5201,10.0.0.6,56900,4,7.0-8.0,1470,11760,30.951,0,1,0.000,0
20201111223305,10.0.0.3,5201,10.0.0.1,35325,4,7.0-8.0,1470,11760,0.042,0,1,0.000,0
20201111223305,10.0.0.2,5201,10.0.0.6,59031,3,7.0-8.0,0,0,2.637,0,0,-nan,0
20201111223305,10.0.0.7,5201,10.0.0.2,40941,4,7.0-8.0,0,0,0.000,0,0,-nan,0
20201111223305,10.0.0.3,5201,10.0.0.4,51752,3,7.0-8.0,1470,11760,0.022,0,1,0.000,0
20201111223305,10.0.0.3,5201,10.0.0.9,48359,4,7.0-8.0,1470,11760,0.017,0,1,0.000,0
20201111223305,10.0.0.3,5201,10.0.0.8,47758,6,7.0-8.0,0,0,0.047,0,0,-nan,0
20201111223305,10.0.0.4,5201,10.0.0.5,44681,4,7.0-8.0,1470,11760,0.000,7,8,87.500,0
20201111223305,10.0.0.5,5201,10.0.0.3,56017,4,7.0-8.0,1470,11760,0.000,7,8,87.500,0
20201111223305,10.0.0.4,5201,10.0.0.3,48280,5,7.0-8.0,1470,11760,0.026,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.2,57880,6,7.0-8.0,1470,11760,0.016,0,1,0.000,0
20201111223305,10.0.0.4,5201,10.0.0.6,42749,6,7.0-8.0,1470,11760,0.013,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.1,44043,7,7.0-8.0,1470,11760,39.888,2,3,66.667,0
20201111223305,10.0.0.4,5201,10.0.0.9,41256,7,7.0-8.0,1470,11760,9.206,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.7,36989,9,7.0-8.0,1470,11760,0.021,2,3,66.667,0
20201111223305,10.0.0.4,5201,10.0.0.7,39153,8,7.0-8.0,1470,11760,9.979,0,1,0.000,0
20201111223305,10.0.0.4,5201,10.0.0.11,49135,9,7.0-8.0,1470,11760,0.023,0,1,0.000,0
20201111223305,10.0.0.2,5201,10.0.0.9,55049,4,7.0-8.0,0,0,0.034,0,0,-nan,0
20201111223305,10.0.0.4,5201,10.0.0.1,43827,10,7.0-8.0,1470,11760,10.977,0,1,0.000,0
20201111223305,10.0.0.4,5201,10.0.0.8,54454,11,7.0-8.0,1470,11760,0.052,0,1,0.000,0
20201111223305,10.0.0.4,5201,10.0.0.10,43393,12,7.0-8.0,1470,11760,0.044,0,1,0.000,0
20201111223305,10.0.0.7,5201,10.0.0.6,51521,3,7.0-8.0,1470,11760,0.023,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.11,41671,11,7.0-8.0,1470,11760,0.020,0,1,0.000,0
20201111223305,10.0.0.7,5201,10.0.0.1,47219,8,7.0-8.0,1470,11760,0.017,0,1,0.000,0
20201111223305,10.0.0.6,5201,10.0.0.4,51182,5,7.0-8.0,1470,11760,0.018,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.4,39839,3,7.0-8.0,1470,11760,0.011,0,1,0.000,0
20201111223305,10.0.0.6,5201,10.0.0.3,58539,6,7.0-8.0,1470,11760,10.651,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.9,55465,8,7.0-8.0,1470,11760,0.009,2,3,66.667,0
20201111223305,10.0.0.6,5201,10.0.0.1,42723,7,7.0-8.0,1470,11760,0.011,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.10,34781,11,7.0-8.0,1470,11760,0.004,0,1,0.000,0
20201111223305,10.0.0.6,5201,10.0.0.9,56254,8,7.0-8.0,1470,11760,0.016,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.8,49750,10,7.0-8.0,1470,11760,0.024,0,1,0.000,0
20201111223305,10.0.0.6,5201,10.0.0.7,55498,9,7.0-8.0,1470,11760,0.023,0,1,0.000,0
20201111223305,10.0.0.6,5201,10.0.0.11,37851,10,7.0-8.0,1470,11760,0.016,0,1,0.000,0
20201111223305,10.0.0.6,5201,10.0.0.10,37443,12,7.0-8.0,1470,11760,0.014,0,1,0.000,0
20201111223305,10.0.0.9,5201,10.0.0.4,59141,4,7.0-8.0,1470,11760,14.373,0,1,0.000,0
20201111223305,10.0.0.9,5201,10.0.0.1,59108,9,7.0-8.0,1470,11760,0.017,0,1,0.000,0
20201111223305,10.0.0.7,5201,10.0.0.5,51914,5,7.0-8.0,0,0,0.000,0,0,-nan,0
20201111223305,10.0.0.8,5201,10.0.0.2,53641,3,7.0-8.0,1470,11760,0.017,0,1,0.000,0
20201111223305,10.0.0.7,5201,10.0.0.4,52777,6,7.0-8.0,1470,11760,11.445,0,1,0.000,0
20201111223305,10.0.0.7,5201,10.0.0.3,56256,7,7.0-8.0,1470,11760,0.017,0,1,0.000,0
20201111223305,10.0.0.8,5201,10.0.0.4,51665,5,7.0-8.0,1470,11760,0.031,0,1,0.000,0
20201111223305,10.0.0.7,5201,10.0.0.9,60450,9,7.0-8.0,1470,11760,17.800,0,1,0.000,0
20201111223305,10.0.0.8,5201,10.0.0.3,33572,6,7.0-8.0,1470,11760,0.036,4,5,80.000,0
20201111223305,10.0.0.7,5201,10.0.0.11,58257,10,7.0-8.0,1470,11760,0.023,0,1,0.000,0
20201111223305,10.0.0.8,5201,10.0.0.7,45128,9,7.0-8.0,1470,11760,0.023,0,1,0.000,0
20201111223305,10.0.0.7,5201,10.0.0.8,36542,11,7.0-8.0,0,0,0.019,0,0,-nan,0
20201111223305,10.0.0.8,5201,10.0.0.11,36744,10,7.0-8.0,1470,11760,0.018,0,1,0.000,0
20201111223305,10.0.0.8,5201,10.0.0.1,44319,11,7.0-8.0,1470,11760,0.013,0,1,0.000,0
20201111223305,10.0.0.5,5201,10.0.0.6,57252,5,7.0-8.0,0,0,0.000,0,0,-nan,0
